UID,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
327,L47506,L,297.7,308.5,1501,1.676601146927164,201,0,0,0,0,0,0
328,L47507,L,297.7,308.5,1373,-0.8614100178100111,203,1,0,0,0,1,0
329,H29742,H,297.6,308.4,1703,-1.0118849880513456,205,0,0,0,0,0,0
330,H29743,H,297.7,308.5,1720,0.1919147738793301,210,0,0,0,0,0,0
331,M15190,M,297.6,308.4,1398,1.1950812421548933,215,0,0,0,0,0,0
332,M15191,M,297.6,308.4,1391,0.021376474272484798,218,0,0,0,0,0,0
333,M15192,M,297.6,308.3,1538,-0.8714416824927665,0,0,0,0,0,0,0
334,L47513,L,297.5,308.2,1647,0.4828330496792433,3,0,0,0,0,0,0
335,M15194,M,297.5,308.1,1469,-1.4131515753615709,5,0,0,0,0,0,0
336,L47515,L,297.4,308.1,1749,-1.9548614682303749,8,0,0,0,0,0,0
337,M15196,M,297.6,308.2,1995,-1.2325816110719694,10,0,0,0,0,0,0
338,L47517,L,297.6,308.3,1742,-0.17925681938262783,13,0,0,0,0,0,0
339,L47518,L,297.5,308.2,1563,-0.7811567003479657,15,0,0,0,0,0,0
340,M15199,M,297.5,308.2,1713,-0.05887684318956068,17,0,0,0,0,0,0
341,L47520,L,297.4,308.1,1474,-0.7410300416169433,20,0,0,0,0,0,0
342,M15201,M,297.4,308.2,1530,0.6533713492860893,22,0,0,0,0,0,0
343,L47522,L,297.4,308.2,1471,0.8640363076239577,25,0,0,0,0,0,0
344,L47523,L,297.5,308.3,1388,-2.626983001975002,27,0,0,0,0,0,0
345,M15204,M,297.5,308.2,2448,-0.7109350475686768,29,0,0,0,0,0,0
346,L47525,L,297.5,308.3,1585,0.5229597084102664,32,0,0,0,0,0,0
347,M15206,M,297.5,308.3,1459,0.08156646236901802,34,0,0,0,0,0,0
348,L47527,L,297.5,308.3,1544,-0.8313150237617443,37,0,0,0,0,0,0
349,L47528,L,297.6,308.3,1617,-0.570491742010098,39,0,0,0,0,0,0
350,L47529,L,297.6,308.3,1595,0.4326747262654651,41,0,0,0,0,0,0
351,H29764,H,297.6,308.3,1400,-0.9015366765410335,43,0,0,0,0,0,0
352,M15211,M,297.6,308.4,1611,0.6032130258723112,48,0,0,0,0,0,0
353,M15212,M,297.6,308.4,1507,-1.0018533233685898,51,0,0,0,0,0,0
354,H29767,H,297.5,308.3,1674,-0.570491742010098,54,0,0,0,0,0,0
355,L47534,L,297.6,308.3,1658,-0.30966846025845146,59,0,0,0,0,0,0
356,L47535,L,297.6,308.3,1623,0.8941313016722243,61,0,0,0,0,0,0
357,M15216,M,297.6,308.4,1398,-0.5805234066928531,63,0,0,0,0,0,0
358,L47537,L,297.6,308.4,1517,-0.32973178962396227,66,0,0,0,0,0,0
359,M15218,M,297.6,308.3,1467,-0.5403967479618307,68,0,0,0,0,0,0
360,M15219,M,297.6,308.3,1567,-0.17925681938262783,71,0,0,0,0,0,0
361,M15220,M,297.5,308.3,1521,-0.31970012494120725,74,0,0,0,0,0,0
362,L47541,L,297.5,308.3,1596,-0.9115683412237894,77,0,0,0,0,0,0
363,H29776,H,297.6,308.3,1640,0.7837829901619122,79,0,0,0,0,0,0
364,L47543,L,297.6,308.3,1438,1.5261261766858294,84,0,0,0,0,0,0
365,L47544,L,297.6,308.4,1407,1.7568544643892088,86,0,0,0,0,0,0
366,L47545,L,297.6,308.4,1353,0.0915981270517738,88,0,0,0,0,0,0
367,M15226,M,297.6,308.5,1552,-0.16922515469987276,90,0,0,0,0,0,0
368,M15227,M,297.6,308.4,1569,-0.04884517850680491,93,0,0,0,0,0,0
369,L47548,L,297.5,308.4,1489,-0.38992177772049624,96,0,0,0,0,0,0
370,H29783,H,297.5,308.4,1587,-0.27957346621018414,98,0,0,0,0,0,0
371,M15230,M,297.5,308.3,1622,-0.1892884840653836,103,0,0,0,0,0,0
372,L47551,L,297.5,308.4,1604,1.1750179127893825,106,0,0,0,0,0,0
373,M15232,M,297.4,308.3,1405,0.20194643856208588,108,0,0,0,0,0,0
374,L47553,L,297.4,308.3,1412,0.3022630853896422,111,0,0,0,0,0,0
375,L47554,L,297.4,308.3,1431,-0.2595101368446733,113,0,0,0,0,0,0
376,L47555,L,297.4,308.2,1533,1.1950812421548933,115,0,0,0,0,0,0
377,M15236,M,297.4,308.2,1401,1.3957145358100058,117,0,0,0,0,0,0
378,M15237,M,297.4,308.2,1424,-1.0620433114651238,120,0,0,0,0,0,0
379,L47558,L,297.3,308.2,1754,-1.32286659321677,123,0,0,0,0,0,0
380,L47559,L,297.3,308.2,1754,-2.7272996488025583,125,0,0,0,0,0,0
381,L47560,L,297.5,308.3,2564,0.04143980363799563,127,1,0,0,1,0,0
382,L47561,L,297.5,308.5,1546,0.8038463195274238,129,0,0,0,0,0,0
383,L47562,L,297.5,308.5,1335,-1.3028032638512588,131,0,0,0,0,0,0
384,M15243,M,297.5,308.6,1842,-1.32286659321677,133,0,0,0,0,0,0
385,L47564,L,297.5,308.5,1712,0.5430230377757772,136,0,0,0,0,0,0
386,M15245,M,297.6,308.6,1414,1.0947645953273368,138,0,0,0,0,0,0
387,L47566,L,297.6,308.7,1319,2.0477727401891217,141,0,0,0,0,0,0
388,L47567,L,297.7,308.7,1249,0.8239096488929353,143,0,0,0,0,0,0
389,L47568,L,297.6,308.7,1455,1.4859995179548064,145,0,0,0,0,0,0
390,M15249,M,297.6,308.7,1408,0.6734346786516008,147,0,0,0,0,0,0
391,L47570,L,297.6,308.7,1460,-0.1892884840653836,150,0,0,0,0,0,0
392,L47571,L,297.6,308.6,1491,0.3423897441206646,152,0,0,0,0,0,0
393,M15252,M,297.6,308.5,1490,1.2251762362031606,154,0,0,0,0,0,0
394,M15253,M,297.5,308.4,1350,-0.008718519775782523,157,0,0,0,0,0,0
395,L47574,L,297.5,308.4,1528,-0.22941514279640599,160,0,0,0,0,0,0
396,L47575,L,297.4,308.3,1571,0.2621364266586198,162,0,0,0,0,0,0
397,L47576,L,297.4,308.3,1490,-1.112201634878902,164,0,0,0,0,0,0
398,M15257,M,297.4,308.3,1774,0.3624530734861761,166,0,0,0,0,0,0
399,H29812,H,297.4,308.3,1502,0.9743846191342698,169,0,0,0,0,0,0
400,L47579,L,297.4,308.4,1392,-2.3160013968095776,174,0,0,0,0,0,0
401,L47580,L,297.4,308.5,2100,-0.9617266646375675,176,0,0,0,0,0,0
402,L47581,L,297.5,308.5,1722,-0.7711250356652106,178,0,0,0,0,0,0
403,L47582,L,297.4,308.6,1678,1.987582752092588,180,0,0,0,0,0,0
404,L47583,L,297.3,308.6,1273,0.5931813611895553,182,0,0,0,0,0,0
405,L47584,L,297.3,308.6,1297,1.7668861290719644,184,0,0,0,0,0,0
406,L47585,L,297.3,308.5,1350,1.1950812421548933,186,0,0,0,0,0,0
407,L47586,L,297.4,308.6,1439,0.21197810324484165,188,0,0,0,0,0,0
408,M15267,M,297.4,308.5,1600,0.4427063909482209,190,0,0,0,0,0,0
409,M15268,M,297.4,308.6,1434,0.13172478578279617,193,0,0,0,0,0,0
410,L47589,L,297.4,308.6,1459,0.492864714361999,196,0,0,0,0,0,0
411,M15270,M,297.5,308.6,1472,0.4326747262654651,198,0,0,0,0,0,0
412,L47591,L,297.5,308.7,1429,0.8239096488929353,201,0,0,0,0,0,0
413,L47592,L,297.5,308.6,1388,-0.5504284126445864,203,0,0,0,0,0,0
414,L47593,L,297.4,308.4,1573,-0.7510617062996991,205,0,0,0,0,0,0
415,L47594,L,297.4,308.4,1588,0.28219975602413067,207,0,0,0,0,0,0
416,L47595,L,297.5,308.4,1511,-0.21938347811365091,209,0,0,0,0,0,0
417,L47596,L,297.4,308.5,1495,1.014511277865292,211,0,0,0,0,0,0
418,L47597,L,297.4,308.4,1394,-2.2357480793475326,213,0,0,0,0,0,0
419,L47598,L,297.4,308.4,2151,-0.17925681938262783,0,0,0,0,0,0,0
420,M15279,M,297.3,308.3,1501,-0.03881351382404913,2,0,0,0,0,0,0
421,M15280,M,297.3,308.3,1301,-0.8915050118582778,5,0,0,0,0,0,0
422,M15281,M,297.3,308.3,1657,1.5261261766858294,8,0,0,0,0,0,0
423,L47602,L,297.3,308.3,1333,0.3925480675344427,11,0,0,0,0,0,0
424,L47603,L,297.3,308.3,1484,0.5731180318240445,13,0,0,0,0,0,0
425,L47604,L,297.3,308.4,1430,-1.112201634878902,15,0,0,0,0,0,0
426,M15285,M,297.3,308.4,1665,0.492864714361999,17,0,0,0,0,0,0
427,L47606,L,297.4,308.5,1501,0.2220097679275974,20,0,0,0,0,0,0
428,M15287,M,297.5,308.5,1496,-0.30966846025845146,22,0,0,0,0,0,0
429,M15288,M,297.6,308.6,1595,2.2383743691614786,25,0,0,0,0,0,0
430,L47609,L,297.5,308.6,1208,-0.28960513089293993,28,0,0,0,0,0,0
431,L47610,L,297.5,308.6,1596,0.1919147738793301,30,0,0,0,0,0,0
432,L47611,L,297.5,308.5,1446,-0.028781849141293357,32,0,0,0,0,0,0
433,M15292,M,297.6,308.5,1466,-1.6338481983821946,34,0,0,0,0,0,0
434,M15293,M,297.6,308.5,1848,0.4728013849964882,37,0,0,0,0,0,0
435,M15294,M,297.5,308.5,1484,0.12169312110004112,40,0,0,0,0,0,0
436,L47615,L,297.4,308.3,1493,-0.3698584483549854,43,0,0,0,0,0,0
437,L47616,L,297.3,308.3,1504,-0.14916182533436123,45,0,0,0,0,0,0
438,L47617,L,297.3,308.3,1538,1.2251762362031606,47,0,0,0,0,0,0
439,L47618,L,297.4,308.4,1341,-0.5403967479618307,49,0,0,0,0,0,0
440,M15299,M,297.4,308.3,1535,-0.07894017255507152,51,0,0,0,0,0,0
441,L47620,L,297.4,308.5,1389,0.663403013968845,54,0,0,0,0,0,0
442,H29855,H,297.5,308.5,1393,2.158121051699434,56,0,0,0,0,0,0
443,L47622,L,297.4,308.5,1399,0.5129280437275106,61,1,0,0,1,0,0
444,H29857,H,297.4,308.5,1469,-0.27957346621018414,63,0,0,0,0,0,0
445,L47624,L,297.4,308.4,1582,-1.3328982578995259,68,0,0,0,0,0,0
446,L47625,L,297.5,308.6,1793,-0.09900350192058306,70,0,0,0,0,0,0
447,L47626,L,297.5,308.6,1452,1.9976144167753438,72,0,0,0,0,0,0
448,M15307,M,297.6,308.7,1376,0.492864714361999,74,0,0,0,0,0,0
449,L47628,L,297.5,308.6,1552,-0.20935181343089515,77,0,0,0,0,0,0
450,L47629,L,297.6,308.7,1622,0.17185144451381926,79,0,0,0,0,0,0
451,M15310,M,297.6,308.7,1419,0.6132446905550669,81,0,0,0,0,0,0
452,H29865,H,297.5,308.6,1440,-0.9015366765410335,84,0,0,0,0,0,0
453,M15312,M,297.4,308.6,1643,-0.37989011303774045,89,0,0,0,0,0,0
454,L47633,L,297.4,308.7,1510,0.663403013968845,92,0,0,0,0,0,0
455,L47634,L,297.4,308.7,1468,1.746822799706453,94,0,0,0,0,0,0
456,L47635,L,297.4,308.7,1429,0.7637196607964014,96,0,0,0,0,0,0
457,H29870,H,297.3,308.7,1478,1.3656195417617392,98,0,0,0,0,0,0
458,L47637,L,297.4,308.6,1276,0.2621364266586198,103,0,0,0,0,0,0
459,L47638,L,297.3,308.6,1486,0.23204143261035248,105,0,0,0,0,0,0
460,L47639,L,297.4,308.6,1476,0.20194643856208588,107,0,0,0,0,0,0
461,H29874,H,297.3,308.6,1431,0.021376474272484798,109,0,0,0,0,0,0
462,L47641,L,297.4,308.7,1402,0.3423897441206646,114,0,0,0,0,0,0
463,L47642,L,297.4,308.7,1433,-3.5900228115195425,116,0,0,0,0,0,0
464,L47643,L,297.4,308.7,2874,-0.43004843645151863,118,1,0,0,1,0,0
465,L47644,L,297.3,308.6,1511,0.2922314207068864,120,0,0,0,0,0,0
466,M15325,M,297.3,308.6,1456,0.15178811514830773,122,0,0,0,0,0,0
467,L47646,L,297.2,308.5,1550,-2.3561280555406,125,0,0,0,0,0,0
468,L47647,L,297.2,308.5,2182,-0.8413466884444997,127,0,0,0,0,0,0
469,L47648,L,297.3,308.7,1619,-0.7309983769341876,129,0,0,0,0,0,0
470,M15329,M,297.3,308.8,1586,0.42264306158271003,131,0,0,0,0,0,0
471,H29884,H,297.3,308.8,1499,0.24207309729310825,134,0,0,0,0,0,0
472,H29885,H,297.3,308.8,1419,0.18188310919657433,139,0,0,0,0,0,0
473,M15332,M,297.4,309.0,1497,-0.29963679557569567,144,0,0,0,0,0,0
474,M15333,M,297.4,309.0,1520,0.9844162838170248,147,0,0,0,0,0,0
475,L47654,L,297.4,309.1,1478,0.11166145641728534,150,0,0,0,0,0,0
476,L47655,L,297.4,309.1,1380,-0.20935181343089515,152,0,0,0,0,0,0
477,L47656,L,297.4,309.0,1570,0.14175645046555194,154,0,0,0,0,0,0
478,H29891,H,297.4,309.0,1468,-1.7441965098925065,156,0,0,0,0,0,0
479,L47658,L,297.4,309.0,1833,1.736791135023697,161,0,0,0,0,0,0
480,M15339,M,297.4,308.9,1323,-0.8012200297134773,163,0,0,0,0,0,0
481,L47660,L,297.4,309.0,1583,-0.04884517850680491,166,0,0,0,0,0,0
482,M15341,M,297.3,309.0,1556,-0.2595101368446733,168,0,0,0,0,0,0
483,L47662,L,297.3,309.0,1548,1.6966644762926748,171,0,0,0,0,0,0
484,L47663,L,297.4,309.0,1324,-0.6306817301066312,173,0,0,0,0,0,0
485,L47664,L,297.4,309.0,1568,-0.9316316705893005,175,0,0,0,0,0,0
486,M15345,M,297.4,309.0,1685,-0.40998510708600777,177,0,0,0,0,0,0
487,M15346,M,297.4,309.1,1582,-0.5002700892308083,180,0,0,0,0,0,0
488,M15347,M,297.4,309.1,1463,0.28219975602413067,183,0,0,0,0,0,0
489,L47668,L,297.4,309.2,1584,1.5863161647823627,186,0,0,0,0,0,0
490,M15349,M,297.5,309.2,1347,-0.20935181343089515,188,0,0,0,0,0,0
491,L47670,L,297.4,309.2,1459,0.5630863671412888,191,0,0,0,0,0,0
492,L47671,L,297.4,309.2,1420,0.3524214088034203,193,0,0,0,0,0,0
493,L47672,L,297.5,309.3,1404,-0.1190668312860946,195,0,0,0,0,0,0
494,L47673,L,297.5,309.3,1470,0.9844162838170248,197,0,0,0,0,0,0
495,L47674,L,297.6,309.4,1326,0.9743846191342698,199,0,0,0,0,0,0
496,H29909,H,297.5,309.3,1459,0.0013131449069732513,201,0,0,0,0,0,0
497,M15356,M,297.5,309.2,1530,-0.07894017255507152,206,0,0,0,0,0,0
498,L47677,L,297.4,309.0,1505,-0.9817899940030786,209,0,0,0,0,0,0
499,L47678,L,297.5,309.1,1611,-0.49023842454805255,211,0,0,0,0,0,0
500,L47679,L,297.5,309.1,1515,-1.2626766051202365,213,0,0,0,0,0,0
501,M15360,M,297.5,309.2,1804,0.6232763552378227,215,0,0,0,0,0,0
502,M15361,M,297.6,309.3,1464,0.3323580794379088,218,0,0,0,0,0,0
503,L47682,L,297.6,309.2,1390,0.8138779842101795,221,0,0,0,0,0,0
504,M15363,M,297.6,309.2,1442,0.1919147738793301,0,0,0,0,0,0,0
505,M15364,M,297.6,309.3,1529,-0.5002700892308083,3,0,0,0,0,0,0
506,L47685,L,297.6,309.3,1610,-0.570491742010098,6,0,0,0,0,0,0
507,L47686,L,297.6,309.3,1543,0.8239096488929353,8,0,0,0,0,0,0
508,H29921,H,297.8,309.4,1445,-1.5435632162373938,10,0,0,0,0,0,0
509,L47688,L,297.7,309.3,1893,0.13172478578279617,15,0,0,0,0,0,0
510,M15369,M,297.6,309.3,1415,-0.24947847216191754,17,0,0,0,0,0,0
511,L47690,L,297.5,309.3,1564,-0.05887684318956068,20,0,0,0,0,0,0
512,L47691,L,297.5,309.3,1479,0.4828330496792433,22,0,0,0,0,0,0
513,L47692,L,297.5,309.2,1426,-0.1190668312860946,24,0,0,0,0,0,0
514,L47693,L,297.4,309.2,1428,-0.6808400535204094,26,0,0,0,0,0,0
515,L47694,L,297.4,309.2,1620,-1.2024866170237025,28,0,0,0,0,0,0
516,L47695,L,297.5,309.2,1715,-1.0118849880513456,30,0,0,0,0,0,0
517,L47696,L,297.5,309.3,1732,1.8270761171684984,32,0,0,0,0,0,0
518,M15377,M,297.5,309.4,1391,-1.944829803547619,34,0,0,0,0,0,0
519,L47698,L,297.6,309.5,1924,-2.025083121009664,37,0,0,0,0,0,0
520,M15379,M,297.7,309.5,2027,-0.37989011303774045,39,0,0,0,0,0,0
521,L47700,L,297.6,309.5,1617,-0.42001677176876356,42,0,0,0,0,0,0
522,L47701,L,297.5,309.4,1497,0.3724847381689319,44,0,0,0,0,0,0
523,M15382,M,297.5,309.5,1448,0.5931813611895553,46,0,0,0,0,0,0
524,L47703,L,297.4,309.4,1401,-0.46014343049978595,49,0,0,0,0,0,0
525,L47704,L,297.4,309.4,1620,0.5530547024585329,51,0,0,0,0,0,0
526,L47705,L,297.4,309.4,1466,1.0646696012790704,53,0,0,0,0,0,0
527,L47706,L,297.6,309.5,1373,-0.42001677176876356,55,0,0,0,0,0,0
528,M15387,M,297.6,309.6,1592,0.24207309729310825,57,0,0,0,0,0,0
529,M15388,M,297.5,309.5,1553,-0.37989011303774045,60,0,0,0,0,0,0
530,L47709,L,297.6,309.5,1569,-0.7811567003479657,63,0,0,0,0,0,0
531,M15390,M,297.6,309.5,1709,-0.5103017539135641,65,0,0,0,0,0,0
532,L47711,L,297.6,309.5,1549,0.5430230377757772,68,0,0,0,0,0,0
533,L47712,L,297.5,309.4,1443,-1.021916652734101,70,0,0,0,0,0,0
534,L47713,L,297.5,309.3,1675,-0.6607767241548985,72,0,0,0,0,0,0
535,L47714,L,297.5,309.3,1623,1.2452395655686714,74,0,0,0,0,0,0
536,H29949,H,297.4,309.3,1365,-1.5234998868718825,76,0,0,0,0,0,0
537,L47716,L,297.4,309.3,1759,0.3022630853896422,81,0,0,0,0,0,0
538,H29951,H,297.4,309.3,1516,-0.31970012494120725,83,0,0,0,0,0,0
539,M15398,M,297.4,309.3,1499,-1.4231832400443263,88,0,0,0,0,0,0
540,M15399,M,297.4,309.3,1775,0.5530547024585329,91,0,0,0,0,0,0
541,L47720,L,297.4,309.4,1473,1.2352079008859156,94,0,0,0,0,0,0
542,L47721,L,297.4,309.4,1296,-1.5335315515546384,96,0,0,0,0,0,0
543,L47722,L,297.5,309.4,1803,-0.38992177772049624,98,0,0,0,0,0,0
544,H29957,H,297.5,309.3,1563,-1.3429299225822813,100,0,0,0,0,0,0
545,M15404,M,297.5,309.4,1831,-1.7943548333062846,105,0,0,0,0,0,0
546,L47725,L,297.6,309.4,1958,-1.5736582102856609,108,0,0,0,0,0,0
547,L47726,L,297.5,309.4,1809,-0.06890850787231645,110,0,0,0,0,0,0
548,M15407,M,297.5,309.4,1482,1.3254928830307169,112,0,0,0,0,0,0
549,L47728,L,297.4,309.3,1332,0.04143980363799563,115,0,0,0,0,0,0
550,L47729,L,297.4,309.2,1437,-1.0620433114651238,117,0,0,0,0,0,0
551,L47730,L,297.4,309.2,1698,1.4358411945410283,119,0,0,0,0,0,0
552,L47731,L,297.4,309.2,1274,-0.5002700892308083,121,0,0,0,0,0,0
553,M15412,M,297.4,309.3,1622,-0.399953442403252,123,0,0,0,0,0,0
554,M15413,M,297.4,309.3,1564,0.5329913730930215,126,0,0,0,0,0,0
555,H29968,H,297.5,309.4,1368,0.2220097679275974,129,0,0,0,0,0,0
556,M15415,M,297.4,309.4,1539,1.014511277865292,134,0,0,0,0,0,0
557,L47736,L,297.5,309.4,1357,0.8339413135756903,137,0,0,0,0,0,0
558,M15417,M,297.5,309.4,1433,-0.5403967479618307,139,0,0,0,0,0,0
559,L47738,L,297.5,309.4,1650,0.06150313300350718,142,0,0,0,0,0,0
560,L47739,L,297.5,309.4,1503,1.8270761171684984,144,0,0,0,0,0,0
561,L47740,L,297.5,309.4,1318,-0.5604600773273423,146,0,0,0,0,0,0
562,M15421,M,297.5,309.4,1678,-0.9115683412237894,148,0,0,0,0,0,0
563,L47742,L,297.6,309.5,1574,-0.48020675986529676,151,0,0,0,0,0,0
564,L47743,L,297.7,309.6,1529,-0.7911883650307214,153,0,0,0,0,0,0
565,H29978,H,297.6,309.6,1669,-0.42001677176876356,155,0,0,0,0,0,0
566,H29979,H,297.7,309.7,1570,-0.6306817301066312,160,0,0,0,0,0,0
567,M15426,M,297.6,309.7,1541,-0.9817899940030786,165,0,0,0,0,0,0
568,M15427,M,297.7,309.7,1680,-1.7943548333062846,168,0,0,0,0,0,0
569,L47748,L,297.8,309.7,1935,-0.48020675986529676,171,0,0,0,0,0,0
570,M15429,M,297.7,309.6,1596,0.10162979173452956,173,0,0,0,0,0,0
571,L47750,L,297.7,309.7,1498,-1.1021699701961463,176,0,0,0,0,0,0
572,M15431,M,297.8,309.8,1676,0.9041629663549801,178,0,0,0,0,0,0
573,L47752,L,297.8,309.9,1351,0.5028963790447548,181,0,0,0,0,0,0
574,L47753,L,297.9,309.9,1472,0.17185144451381926,183,0,0,0,0,0,0
575,M15434,M,297.9,310.0,1439,1.5461895060513404,185,0,0,0,0,0,0
576,M15435,M,297.9,309.9,1410,1.1148279246928485,188,0,0,0,0,0,0
577,H29990,H,297.7,309.7,1440,-0.22941514279640599,191,0,0,0,0,0,0
578,L47757,L,297.7,309.7,1591,-0.31970012494120725,196,0,0,0,0,0,0
579,L47758,L,297.8,309.8,1533,-0.8714416824927665,198,0,0,0,0,0,0
580,M15439,M,297.8,309.7,1700,-1.4532782340925934,200,0,0,0,0,0,0
581,M15440,M,297.8,309.8,1798,0.2922314207068864,203,0,0,0,0,0,0
582,L47761,L,297.8,309.7,1394,0.9242262957204916,206,0,0,0,0,0,0
583,L47762,L,297.8,309.7,1341,-0.7811567003479657,208,0,0,0,0,0,0
584,H29997,H,297.7,309.6,1697,0.8239096488929353,210,0,0,0,0,0,0
585,H29998,H,297.6,309.6,1419,-1.9548614682303749,215,0,0,0,0,0,0
586,L47765,L,297.6,309.5,2001,0.9844162838170248,220,0,0,0,0,0,0
587,L47766,L,297.6,309.6,1501,-0.6908717182031652,222,1,0,0,0,1,0
588,H30001,H,297.6,309.5,1623,-0.6607767241548985,224,0,0,0,0,0,0
589,L47768,L,297.6,309.4,1628,0.021376474272484798,229,0,0,0,0,0,0
590,L47769,L,297.6,309.4,1491,-0.32973178962396227,231,0,0,0,0,0,0
591,L47770,L,297.5,309.4,1517,0.17185144451381926,233,0,0,0,0,0,0
592,H30005,H,297.5,309.3,1525,-1.2125182817064584,235,0,0,0,0,0,0
593,H30006,H,297.5,309.5,1668,1.074701265961826,240,0,0,0,0,0,0
594,L47773,L,297.5,309.6,1312,1.0446062719135587,0,0,0,0,0,0,0
595,H30008,H,297.6,309.6,1278,1.315461218347961,2,0,0,0,0,0,0
596,M15455,M,297.6,309.6,1330,-0.26954180152742907,7,0,0,0,0,0,0
597,M15456,M,297.6,309.6,1530,0.663403013968845,10,0,0,0,0,0,0
598,H30011,H,297.6,309.6,1428,0.793814654844668,13,0,0,0,0,0,0
599,L47778,L,297.7,309.6,1480,-0.8915050118582778,18,0,0,0,0,0,0
600,H30013,H,297.7,309.7,1616,-0.26954180152742907,20,0,0,0,0,0,0
601,L47780,L,297.8,309.7,1547,-2.3260330614923332,25,0,0,0,0,0,0
602,L47781,L,297.9,309.7,2194,-1.8746081507683297,27,0,0,0,0,0,0
603,L47782,L,297.9,309.8,2000,3.171319184657752,29,0,0,0,0,0,0
604,L47783,L,297.9,309.8,1336,-0.6206500654238761,31,1,0,0,1,0,0
605,L47784,L,297.9,309.9,1542,-1.0118849880513456,33,0,0,0,0,0,0
606,M15465,M,297.9,309.8,1693,1.0546379365963146,35,0,0,0,0,0,0
607,L47786,L,297.9,309.8,1461,-0.6106184007411204,38,0,0,0,0,0,0
608,M15467,M,298.0,309.9,1565,0.7737513254791571,40,0,0,0,0,0,0
609,L47788,L,298.0,309.9,1403,-0.7510617062996991,43,0,0,0,0,0,0
610,L47789,L,298.1,309.9,1629,-0.6306817301066312,45,0,0,0,0,0,0
611,L47790,L,298.1,310.0,1534,0.0915981270517738,47,0,0,0,0,0,0
612,L47791,L,298.1,310.0,1553,-0.7209667122514325,49,0,0,0,0,0,0
613,L47792,L,298.1,309.9,1563,-1.0018533233685898,51,0,0,0,0,0,0
614,L47793,L,298.1,309.9,1634,0.5229597084102664,53,0,0,0,0,0,0
615,M15474,M,298.0,309.9,1445,-0.9617266646375675,55,0,0,0,0,0,0
616,L47795,L,298.1,309.9,1642,-1.0921383055133904,58,0,0,0,0,0,0
617,H30030,H,298.1,309.9,1686,0.312294750072398,60,0,0,0,0,0,0
618,M15477,M,298.1,310.0,1393,0.42264306158271003,65,0,0,0,0,0,0
619,H30032,H,298.2,310.0,1433,0.4728013849964882,68,0,0,0,0,0,0
620,L47799,L,298.3,310.0,1507,0.964352954451514,73,0,0,0,0,0,0
621,M15480,M,298.3,310.1,1389,0.5329913730930215,75,0,0,0,0,0,0
622,L47801,L,298.3,310.1,1408,-0.8012200297134773,78,0,0,0,0,0,0
623,M15482,M,298.4,310.2,1725,-1.6338481983821946,80,0,0,0,0,0,0
624,L47803,L,298.4,310.1,1926,-0.23944680747916175,83,0,0,0,0,0,0
625,H30038,H,298.3,310.1,1509,-0.3698584483549854,85,0,0,0,0,0,0
626,L47805,L,298.3,310.1,1545,-0.48020675986529676,90,0,0,0,0,0,0
627,L47806,L,298.4,310.1,1533,0.2220097679275974,92,0,0,0,0,0,0
628,L47807,L,298.4,310.1,1455,1.7869494584374754,94,0,0,0,0,0,0
629,M15488,M,298.4,310.1,1335,0.5931813611895553,96,0,0,0,0,0,0
630,L47809,L,298.3,310.1,1523,0.7637196607964014,99,0,0,0,0,0,0
631,L47810,L,298.3,310.0,1460,-0.26954180152742907,101,0,0,0,0,0,0
632,L47811,L,298.4,310.0,1554,0.7135613373826232,103,0,0,0,0,0,0
633,H30046,H,298.3,310.0,1419,0.3925480675344427,105,0,0,0,0,0,0
634,L47813,L,298.3,310.0,1442,0.1618197798310635,110,0,0,0,0,0,0
635,L47814,L,298.3,309.9,1507,-1.6137848690166836,112,0,0,0,0,0,0
636,L47815,L,298.3,310.0,1858,0.3925480675344427,114,0,0,0,0,0,0
637,L47816,L,298.3,309.9,1463,-0.2595101368446733,116,0,0,0,0,0,0
638,L47817,L,298.2,309.7,1585,-0.26954180152742907,118,0,0,0,0,0,0
639,L47818,L,298.0,309.6,1536,1.1348912540583593,120,0,0,0,0,0,0
640,L47819,L,298.0,309.6,1403,-0.1190668312860946,122,0,0,0,0,0,0
641,M15500,M,297.9,309.6,1515,0.793814654844668,124,0,0,0,0,0,0
642,L47821,L,297.9,309.5,1390,1.8772344405822765,127,0,0,0,0,0,0
643,M15502,M,297.8,309.4,1226,-0.34979511898947385,129,0,0,0,0,0,0
644,M15503,M,297.8,309.4,1495,-0.9817899940030786,132,0,0,0,0,0,0
645,H30058,H,297.7,309.4,1608,0.4126113968999543,135,0,0,0,0,0,0
646,L47825,L,297.7,309.4,1392,0.3724847381689319,140,0,0,0,0,0,0
647,M15506,M,297.7,309.4,1461,-0.30966846025845146,142,0,0,0,0,0,0
648,L47827,L,297.7,309.3,1559,0.8941313016722243,145,0,0,0,0,0,0
649,H30062,H,297.7,309.3,1400,-1.1222332995616573,147,0,0,0,0,0,0
650,M15509,M,297.7,309.2,1732,-0.6908717182031652,152,0,0,0,0,0,0
651,L47830,L,297.6,309.2,1611,-0.10903516660333884,155,0,0,0,0,0,0
652,L47831,L,297.6,309.1,1503,0.45273805563097663,157,0,0,0,0,0,0
653,L47832,L,297.7,309.2,1391,-1.9949881269613972,159,0,0,0,0,0,0
654,L47833,L,297.8,309.3,2015,-0.9115683412237894,161,0,0,0,0,0,0
